id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
#meta +id,#meta +code,#loc +airport +type,#loc +airport +name,#geo +lat,#geo +lon,#geo +elevation +ft,#region +continent +code,#country +name,#country +code +iso2,#adm1 +name,#adm1 +code +iso,#adm1 +code +local,#loc +municipality +name,#status +scheduled,#loc +airport +code +gps,#loc +airport +code +iata,#loc +airport +code +local,#meta +url +airport,#meta +url +wikipedia,#meta +keywords,#meta +score,#date +updated
1971,CYXZ,medium_airport,Wawa Airport,47.96670151,-84.78669739,942,NA,Canada,CA,Ontario,CA-ON,ON,Wawa,0,CYXZ,YXZ,,,https://en.wikipedia.org/wiki/Wawa_Airport,,250,2008-06-13T14:30:04+00:00
1298,CND4,small_airport,Stanhope Municipal Airport,45.11083333,-78.64,1066,NA,Canada,CA,Ontario,CA-ON,ON,Haliburton,0,CND4,,CND4,,https://en.wikipedia.org/wiki/Haliburton/Stanhope_Municipal_Airport,ND4,50,2011-06-15T11:15:09+00:00
1827,CYNJ,small_airport,Langley Airport,49.1008,-122.630997,34,NA,Canada,CA,British Columbia,CA-BC,BC,Langley Twp,0,CYNJ,YLY,,,https://en.wikipedia.org/wiki/Langley_Regional_Airport,YNJ,50,2021-04-22T13:14:05+00:00
1332,CNQ4,small_airport,Tillsonburg Airport,42.9275,-80.746944,894,NA,Canada,CA,Ontario,CA-ON,ON,Tillsonburg,0,CYTB,,CYTB,http://www.tillsonburg.ca/en/Tillsonburg-Regional-Airport.aspx,https://en.wikipedia.org/wiki/Tillsonburg_Airport,"CYTB, NQ4, CNQ4",50,2016-09-01T01:36:06+00:00
1859,CYPW,medium_airport,Powell River Airport,49.83420181,-124.5,425,NA,Canada,CA,British Columbia,CA-BC,BC,Powell River,1,CYPW,YPW,,,https://en.wikipedia.org/wiki/Powell_River_Airport,,750,2008-06-13T14:30:04+00:00
1992,CYZE,medium_airport,Gore Bay Manitoulin Airport,45.8853,-82.567802,623,NA,Canada,CA,Ontario,CA-ON,ON,Gore Bay,0,CYZE,YZE,,,https://en.wikipedia.org/wiki/Gore_Bay-Manitoulin_Airport,,275,2021-02-09T11:40:06+00:00
1758,CYHE,medium_airport,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,128,NA,Canada,CA,British Columbia,CA-BC,BC,Hope,0,CYHE,YHE,,,https://en.wikipedia.org/wiki/Hope_Aerodrome,YHE,250,2022-02-15T17:47:56+00:00
1662,CYAV,medium_airport,Winnipeg / St. Andrews Airport,50.0564,-97.032501,760,NA,Canada,CA,Manitoba,CA-MB,MB,Saint Andrews,0,CYAV,,,,https://en.wikipedia.org/wiki/Winnipeg/St._Andrews_Airport,YAV,250,2021-03-30T14:07:48+00:00
1868,CYQH,medium_airport,Watson Lake Airport,60.11640167,-128.8220062,2255,NA,Canada,CA,Yukon,CA-YT,YT,Watson Lake,0,CYQH,YQH,,,https://en.wikipedia.org/wiki/Watson_Lake_Airport,,250,2008-06-13T14:30:04+00:00
1328,CNP3,small_airport,Arnprior Airport,45.41360092,-76.36579895,358,NA,Canada,CA,Ontario,CA-ON,ON,Arnprior,0,CNP3,,CNP3,http://www.townarnprior.on.ca/airport.htm,https://en.wikipedia.org/wiki/Arnprior/South_Renfrew_Municipal_Airport,"NP3,South Renfrew Municipal",50,2008-07-13T21:58:16+00:00
1757,CYHD,medium_airport,Dryden Regional Airport,49.831699,-92.744202,1354,NA,Canada,CA,Ontario,CA-ON,ON,Dryden,1,CYHD,YHD,,,https://en.wikipedia.org/wiki/Dryden_Regional_Airport,,750,2019-04-16T21:08:51+00:00
1959,CYXJ,medium_airport,Fort St John Airport,56.238098,-120.739998,2280,NA,Canada,CA,British Columbia,CA-BC,BC,Fort St.John,1,CYXJ,YXJ,,,https://en.wikipedia.org/wiki/Fort_St._John_Airport,BZ3,750,2019-06-22T09:18:56+00:00
1931,CYUY,medium_airport,Rouyn Noranda Airport,48.20610046,-78.83560181,988,NA,Canada,CA,Quebec,CA-QC,QC,Rouyn-Noranda,1,CYUY,YUY,,,https://en.wikipedia.org/wiki/Rouyn-Noranda_Airport,,750,2008-06-13T14:30:04+00:00
634,CAP3,small_airport,Sechelt-Gibsons Airport,49.46060181,-123.7190018,340,NA,Canada,CA,British Columbia,CA-BC,BC,Sechelt,0,CAP3,YHS,CAP3,,https://en.wikipedia.org/wiki/Sechelt-Gibsons_Airport,"AP3, Sechelt Aerodrome, Sunshine Coast Airfield",50,2015-03-07T11:21:42+00:00
1673,CYBG,medium_airport,CFB Bagotville,48.33060074,-70.99639893,522,NA,Canada,CA,Quebec,CA-QC,QC,Bagotville,1,CYBG,YBG,,,https://en.wikipedia.org/wiki/CFB_Bagotville,Bagotville Airport,750,2009-02-03T10:08:21+00:00
1836,CYOJ,medium_airport,High Level Airport,58.62139893,-117.1650009,1110,NA,Canada,CA,Alberta,CA-AB,AB,High Level,1,CYOJ,YOJ,,,https://en.wikipedia.org/wiki/High_Level_Airport,,750,2008-06-13T14:30:04+00:00
1688,CYCE,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,824,NA,Canada,CA,Ontario,CA-ON,ON,Huron Park,0,CYCE,YCE,CYCE,,https://en.wikipedia.org/wiki/Centralia/Huron_Airpark,"RCAF Station Centralia, Huron Airpark",250,2022-03-18T12:38:33+00:00
1839,CYOS,medium_airport,Owen Sound / Billy Bishop Regional Airport,44.59030151,-80.83750153,1007,NA,Canada,CA,Ontario,CA-ON,ON,Owen Sound,0,CYOS,YOS,,,https://en.wikipedia.org/wiki/Owen_Sound/Billy_Bishop_Regional_Airport,YOS,250,2010-09-24T22:33:21+00:00
1780,CYJN,medium_airport,St Jean Airport,45.29439926,-73.28109741,136,NA,Canada,CA,Quebec,CA-QC,QC,St Jean,0,CYJN,YJN,,,https://en.wikipedia.org/wiki/St-Jean_Airport,,250,2008-06-13T14:30:04+00:00
1349,CNU8,small_airport,Markham Airport,43.93579865,-79.2621994,807,NA,Canada,CA,Ontario,CA-ON,ON,Toronto,0,CNU8,,CNU8,,https://en.wikipedia.org/wiki/Toronto/Markham_Airport,NU8,50,2008-06-13T14:30:04+00:00
1984,CYYQ,medium_airport,Churchill Airport,58.73920059,-94.06500244,94,NA,Canada,CA,Manitoba,CA-MB,MB,Churchill,1,CYYQ,YYQ,,,https://en.wikipedia.org/wiki/Churchill_Airport,,750,2008-06-13T14:30:04+00:00
1803,CYLL,medium_airport,Lloydminster Airport,53.30920029,-110.072998,2193,NA,Canada,CA,Alberta,CA-AB,AB,Lloydminster,1,CYLL,YLL,,,https://en.wikipedia.org/wiki/Lloydminster_Airport,,750,2008-06-13T14:30:04+00:00
1974,CYYD,medium_airport,Smithers Airport,54.8246994,-127.1829987,1712,NA,Canada,CA,British Columbia,CA-BC,BC,Smithers,1,CYYD,YYD,,,https://en.wikipedia.org/wiki/Smithers_Airport,,750,2008-06-13T14:30:04+00:00
1783,CYJT,medium_airport,Stephenville Airport,48.5442009,-58.54999924,84,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Stephenville,1,CYJT,YJT,,,https://en.wikipedia.org/wiki/Stephenville_Airport,,750,2008-06-13T14:30:04+00:00
28453,CYHC,seaplane_base,Vancouver Harbour Water Aerodrome,49.291265,-123.11717,,NA,Canada,CA,British Columbia,CA-BC,BC,Vancouver,1,CYHC,CXH,,,https://en.wikipedia.org/wiki/Vancouver_Harbour_Water_Aerodrome,Vancouver Coal Harbour Seaplane Base,325,2021-01-14T11:26:43+00:00
1896,CYRV,medium_airport,Revelstoke Airport,50.962245,-118.184258,1459,NA,Canada,CA,British Columbia,CA-BC,BC,Revelstoke,0,CYRV,YRV,,,https://en.wikipedia.org/wiki/Revelstoke_Airport,YRV,250,2021-02-11T20:53:29+00:00
1975,CYYE,medium_airport,Fort Nelson Airport,58.83639908,-122.5970001,1253,NA,Canada,CA,British Columbia,CA-BC,BC,Fort Nelson,1,CYYE,YYE,,,https://en.wikipedia.org/wiki/Fort_Nelson_Airport,,750,2014-03-18T23:23:44+00:00
1924,CYTR,medium_airport,CFB Trenton,44.1189003,-77.52809906,283,NA,Canada,CA,Ontario,CA-ON,ON,Trenton,0,CYTR,YTR,,,https://en.wikipedia.org/wiki/CFB_Trenton,,475,2008-06-13T14:30:04+00:00
1330,CNP8,small_airport,Greenbank Airport,44.13369681,-79.01302814,975,NA,Canada,CA,Ontario,CA-ON,ON,Greenbank,0,CNP8,,CNP8,,https://en.wikipedia.org/wiki/Greenbank_Airport,NP8,50,2010-12-27T14:30:56+00:00
1455,CPT2,small_airport,Killarney Airport,45.97750092,-81.49469757,608,NA,Canada,CA,Ontario,CA-ON,ON,Killarney,0,CPT2,,CPT2,http://www.killarney.com/Getting_here/Killarney_airport/index.html,https://en.wikipedia.org/wiki/Killarney_Airport,PT2,50,2008-06-13T14:30:04+00:00
1511,CSE4,small_airport,Lachute Airport,45.63940048,-74.37059784,221,NA,Canada,CA,Quebec,CA-QC,QC,Lachute,0,CSE4,,CSE4,,https://en.wikipedia.org/wiki/Lachute_Airport,SE4,50,2008-06-13T14:30:04+00:00
1312,CNJ4,small_airport,Orillia-RAMA Regional Airport,44.677656,-79.310217,725,NA,Canada,CA,Ontario,CA-ON,ON,Orillia,0,CNJ4,,CNJ4,,https://en.wikipedia.org/wiki/Orillia_Airport,NJ4,50,2020-02-28T15:45:51+00:00
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.29639816,-117.6320038,1624,NA,Canada,CA,British Columbia,CA-BC,BC,Castlegar,1,CYCG,YCG,,,https://en.wikipedia.org/wiki/Castlegar_Airport,,750,2010-01-31T15:11:35+00:00
2001,CYZV,medium_airport,Sept-Îles Airport,50.22330093,-66.26560211,180,NA,Canada,CA,Quebec,CA-QC,QC,Sept-Îles,1,CYZV,YZV,,,https://en.wikipedia.org/wiki/Sept-%C3%8Eles_Airport,,750,2008-06-20T19:37:36+00:00
1938,CYVO,medium_airport,Val-d'Or Airport,48.05329895,-77.78279877,1107,NA,Canada,CA,Quebec,CA-QC,QC,Val-d'Or,1,CYVO,YVO,,http://www.arvo.qc.ca/,https://en.wikipedia.org/wiki/Val-d'Or_Airport,,750,2010-03-22T11:52:52+00:00
1741,CYGE,medium_airport,Golden Airport,51.299196,-116.982002,2575,NA,Canada,CA,British Columbia,CA-BC,BC,Golden,0,CYGE,,,,https://en.wikipedia.org/wiki/Golden_Airport,AL4,250,2016-09-09T08:15:10+00:00
1913,CYSU,medium_airport,Summerside Airport,46.440601,-63.833599,56,NA,Canada,CA,Prince Edward Island,CA-PE,PE,Slemon Park,0,CYSU,YSU,,,https://en.wikipedia.org/wiki/Summerside_Airport,PEI,250,2020-09-28T12:04:44+00:00
852,CEG4,small_airport,Drumheller Municipal Airport,51.49639893,-112.7490005,2597,NA,Canada,CA,Alberta,CA-AB,AB,Drumheller,0,CEG4,,CEG4,,https://en.wikipedia.org/wiki/Drumheller_Municipal_Airport,EG4,50,2008-06-13T14:30:04+00:00
1353,CNV8,small_airport,Edenvale Aerodrome,44.441101,-79.962799,718,NA,Canada,CA,Ontario,CA-ON,ON,Edenvale,0,CNV8,,CNV8,http://www.edenflight.com/,https://en.wikipedia.org/wiki/Edenvale_Airport,NV8,50,2016-09-07T00:12:33+00:00
879,CEN4,small_airport,High River Airport,50.534162,-113.843396,3431,NA,Canada,CA,Alberta,CA-AB,AB,High River,0,CEN4,,CEN4,,https://en.wikipedia.org/wiki/High_River_Airport,EN4,50,2021-06-07T18:41:43+00:00
1340,CYKM,small_airport,Kincardine Municipal Airport,44.201401,-81.606697,772,NA,Canada,CA,Ontario,CA-ON,ON,Kincardine,0,CYKM,YKD,CYKM,http://www.kincardineairport.com/,https://en.wikipedia.org/wiki/Kincardine_Airport,"NS7, CNS7",50,2016-07-07T17:28:35+00:00
643,CAT4,small_airport,Qualicum Beach Airport,49.3372,-124.393997,191,NA,Canada,CA,British Columbia,CA-BC,BC,Qualicum Beach,0,CAT4,XQU,CAT4,http://www.qualicumbeach.com/cms.asp?wpID=437,https://en.wikipedia.org/wiki/Qualicum_Beach_Airport,AT4,50,2016-07-16T15:03:08+00:00
914,CEX3,small_airport,Wetaskiwin Regional Airport,52.96500015,-113.4110031,2509,NA,Canada,CA,Alberta,CA-AB,AB,Wetaskiwin,0,CEX3,,CEX3,,https://en.wikipedia.org/wiki/Wetaskiwin_Regional_Airport,EX3,50,2011-04-23T19:43:31+00:00
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419922,-133.4830017,224,NA,Canada,CA,Northwest Territories,CA-NT,NT,Inuvik,1,CYEV,YEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,,750,2014-03-15T23:10:26+00:00
1989,CYYY,medium_airport,Mont Joli Airport,48.60860062,-68.20809937,172,NA,Canada,CA,Quebec,CA-QC,QC,Mont-Joli,1,CYYY,YYY,,,https://en.wikipedia.org/wiki/Mont-Joli_Airport,,750,2008-06-13T14:30:04+00:00
1999,CYZT,medium_airport,Port Hardy Airport,50.68059921,-127.3669968,71,NA,Canada,CA,British Columbia,CA-BC,BC,Port Hardy,1,CYZT,YZT,,,https://en.wikipedia.org/wiki/Port_Hardy_Airport,,750,2008-06-13T14:30:04+00:00
1842,CYPA,medium_airport,Prince Albert Glass Field,53.21419907,-105.6729965,1405,NA,Canada,CA,Saskatchewan,CA-SK,SK,Prince Albert,1,CYPA,YPA,,,https://en.wikipedia.org/wiki/Prince_Albert_(Glass_Field)_Airport,,750,2014-03-16T21:31:29+00:00
1895,CYRT,medium_airport,Rankin Inlet Airport,62.81140137,-92.11579895,94,NA,Canada,CA,Nunavut,CA-NU,NU,Rankin Inlet,1,CYRT,YRT,,,https://en.wikipedia.org/wiki/Rankin_Inlet_Airport,,750,2014-03-16T22:07:58+00:00
1967,CYXT,medium_airport,Northwest Regional Airport Terrace-Kitimat,54.468498,-128.576009,713,NA,Canada,CA,British Columbia,CA-BC,BC,Terrace,1,CYXT,YXT,,,https://en.wikipedia.org/wiki/Terrace_Airport,,750,2016-09-25T14:06:58+00:00
1719,CYEL,medium_airport,Elliot Lake Municipal Airport,46.35139847,-82.56140137,1087,NA,Canada,CA,Ontario,CA-ON,ON,Elliot Lake,0,CYEL,YEL,,http://cyelont.tripod.com/cyel/,https://en.wikipedia.org/wiki/Elliot_Lake_Municipal_Airport,,250,2010-04-20T22:57:06+00:00
1936,CYVK,medium_airport,Vernon Airport,50.24810028,-119.3310013,1140,NA,Canada,CA,British Columbia,CA-BC,BC,Vernon,0,CYVK,YVE,,,https://en.wikipedia.org/wiki/Vernon_Regional_Airport,YVK,250,2008-06-13T14:30:04+00:00
2044,CZVL,small_airport,Edmonton / Villeneuve Airport,53.66749954,-113.8539963,2256,NA,Canada,CA,Alberta,CA-AB,AB,Edmonton,0,CZVL,,,,https://en.wikipedia.org/wiki/Edmonton/Villeneuve_Airport,ZVL,50,2010-09-23T11:55:20+00:00
1857,CYPT,small_airport,Pelee Island Airport,41.780399,-82.678001,572,NA,Canada,CA,Ontario,CA-ON,ON,Pelee Island,0,CYPT,,,,https://en.wikipedia.org/wiki/Pelee_Island_Airport,YPT,50,2023-03-02T08:35:35+00:00
1703,CYDA,medium_airport,Dawson City Airport,64.04309845,-139.128006,1215,NA,Canada,CA,Yukon,CA-YT,YT,Dawson City,1,CYDA,YDA,,,https://en.wikipedia.org/wiki/Dawson_City_Airport,,750,2008-06-13T14:30:04+00:00
1939,CYVP,medium_airport,Kuujjuaq Airport,58.09609985,-68.42690277,129,NA,Canada,CA,Quebec,CA-QC,QC,Kuujjuaq,1,CYVP,YVP,,,https://en.wikipedia.org/wiki/Kuujjuaq_Airport,,750,2008-06-13T14:30:04+00:00
1855,CYPR,medium_airport,Prince Rupert Airport,54.28609848,-130.4450073,116,NA,Canada,CA,British Columbia,CA-BC,BC,Prince Rupert,1,CYPR,YPR,,http://www.ypr.ca/,https://en.wikipedia.org/wiki/Prince_Rupert_Airport,,750,2013-04-25T03:32:57+00:00
1883,CYQZ,medium_airport,Quesnel Airport,53.02610016,-122.5100021,1789,NA,Canada,CA,British Columbia,CA-BC,BC,Quesnel,1,CYQZ,YQZ,,,https://en.wikipedia.org/wiki/Quesnel_Airport,,750,2008-06-13T14:30:04+00:00
1920,CYTH,medium_airport,Thompson Airport,55.80110168,-97.86419678,729,NA,Canada,CA,Manitoba,CA-MB,MB,Thompson,1,CYTH,YTH,,,https://en.wikipedia.org/wiki/Thompson_Airport,,750,2008-06-13T14:30:04+00:00
1949,CYWK,medium_airport,Wabush Airport,52.9219017,-66.86440277,1808,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Wabush,1,CYWK,YWK,,,https://en.wikipedia.org/wiki/Wabush_Airport,,750,2008-06-13T14:30:04+00:00
1834,CYOD,medium_airport,CFB Cold Lake,54.40499878,-110.2789993,1775,NA,Canada,CA,Alberta,CA-AB,AB,Cold Lake,0,CYOD,YOD,,,https://en.wikipedia.org/wiki/CFB_Cold_Lake,,250,2008-06-13T14:30:04+00:00
2006,CZAM,medium_airport,Shuswap Regional Airport,50.682802,-119.228996,1751,NA,Canada,CA,British Columbia,CA-BC,BC,Salmon Arm,0,CZAM,YSN,,http://www.salmonarm.ca/index.aspx?nid=228,https://en.wikipedia.org/wiki/Salmon_Arm_Airport,"AM4, Shuswap Regional Airport, Salmon Arm Airport",250,2017-10-14T22:03:53+00:00
1995,CYZH,medium_airport,Slave Lake Airport,55.29309845,-114.7770004,1912,NA,Canada,CA,Alberta,CA-AB,AB,Slave Lake,0,CYZH,YZH,,http://slavelakeairport.com,https://en.wikipedia.org/wiki/Slave_Lake_Airport,YZH,250,2010-05-09T16:41:42+00:00
1355,CNW3,small_airport,Bancroft Airport,45.07310104,-77.88059998,1085,NA,Canada,CA,Ontario,CA-ON,ON,Bancroft,0,CNW3,,CNW3,,https://en.wikipedia.org/wiki/Bancroft_Airport,"NW3, Jack Brown",50,2008-06-13T14:30:04+00:00
1364,CYCK,small_airport,Chatham Kent Airport,42.3064003,-82.08190155,650,NA,Canada,CA,Ontario,CA-ON,ON,Chatham-Kent,0,CYCK,XCM,NZ3,,https://en.wikipedia.org/wiki/Chatham-Kent_Airport,CNZ3,50,2012-10-23T00:49:46+00:00
615,CAD5,small_airport,Merritt Airport,50.12279892,-120.7470016,2080,NA,Canada,CA,British Columbia,CA-BC,BC,Merritt,0,CAD5,YMB,CAD5,,https://en.wikipedia.org/wiki/Merritt_Airport,"AD5, Saunders Field",50,2015-03-08T23:39:59+00:00
1507,CSD4,small_airport,Mont Laurier Airport,46.56439972,-75.57779694,815,NA,Canada,CA,Quebec,CA-QC,QC,Mont-Laurier,0,CSD4,,CSD4,,https://en.wikipedia.org/wiki/Mont-Laurier_Airport,SD4,50,2008-06-13T14:30:04+00:00
1334,CNR4,small_airport,Tobermory Airport,45.22146808,-81.62755966,700,NA,Canada,CA,Ontario,CA-ON,ON,Tobermory,0,CNR4,,CNR4,,https://en.wikipedia.org/wiki/Tobermory_Airport,NR4,50,2010-05-29T09:20:28+00:00
1845,CYPE,medium_airport,Peace River Airport,56.226898,-117.446999,1873,NA,Canada,CA,Alberta,CA-AB,AB,Peace River,1,CYPE,YPE,,,https://en.wikipedia.org/wiki/Peace_River_Airport,,750,2018-10-02T22:27:07+00:00
1950,CYWL,medium_airport,Williams Lake Airport,52.18310165,-122.0540009,3085,NA,Canada,CA,British Columbia,CA-BC,BC,Williams Lake,1,CYWL,YWL,,,https://en.wikipedia.org/wiki/Williams_Lake_Airport,,750,2014-03-18T22:09:12+00:00
1982,CYYN,medium_airport,Swift Current Airport,50.29190063,-107.6910019,2680,NA,Canada,CA,Saskatchewan,CA-SK,SK,Swift Current,0,CYYN,YYN,,http://www.swiftcurrentairport.com/,https://en.wikipedia.org/wiki/Swift_Current_Airport,YYN,250,2010-05-09T16:39:37+00:00
1286,CNA3,small_airport,Barrie Executive Airport,44.407066,-79.731655,963,NA,Canada,CA,Ontario,CA-ON,ON,Barrie,0,CNA3,,CNA3,,https://en.wikipedia.org/wiki/Springwater_(Barrie_Airpark),"NA3, Springwater Barrie Airpark",50,2022-02-24T20:14:47+00:00
1890,CYRM,small_airport,Rocky Mountain House Airport,52.42969894,-114.9039993,3244,NA,Canada,CA,Alberta,CA-AB,AB,Rocky Mountain House,0,CYRM,YRM,,,https://en.wikipedia.org/wiki/Rocky_Mountain_House_Airport,YRM,50,2013-04-25T01:18:17+00:00
1817,CYMT,medium_airport,Chapais Airport,49.77190018,-74.52809906,1270,NA,Canada,CA,Quebec,CA-QC,QC,Chibougamau,1,CYMT,YMT,,,https://en.wikipedia.org/wiki/Chibougamau/Chapais_Airport,,750,2008-06-13T14:30:04+00:00
1663,CYAW,heliport,Halifax / CFB Shearwater Heliport,44.636782,-63.502107,144,NA,Canada,CA,Nova Scotia,CA-NS,NS,Halifax,0,CYAW,,YAW,,https://en.wikipedia.org/wiki/CFB_Shearwater,YAW,275,2021-10-22T17:49:11+00:00
1846,CYPG,medium_airport,Portage-la-Prairie / Southport Airport,49.903099,-98.273817,885,NA,Canada,CA,Manitoba,CA-MB,MB,Portage la Prairie,0,CYPG,YPG,,http://southport.ca/,https://en.wikipedia.org/wiki/Portage_La_Prairie/Southport_Airport,,275,2020-09-02T19:33:56+00:00
1879,CYQV,medium_airport,Yorkton Municipal Airport,51.26470184,-102.461998,1635,NA,Canada,CA,Saskatchewan,CA-SK,SK,Yorkton,0,CYQV,YQV,,,https://en.wikipedia.org/wiki/Yorkton_Municipal_Airport,,275,2008-06-13T14:30:04+00:00
1909,CYSP,medium_airport,Marathon Airport,48.75529861,-86.3443985,1035,NA,Canada,CA,Ontario,CA-ON,ON,Marathon,0,CYSP,YSP,,,https://en.wikipedia.org/wiki/Marathon_Airport_(Canada),,250,2008-06-13T14:30:04+00:00
1902,CYSG,medium_airport,Saint-Georges Airport,46.096401,-70.714699,893,NA,Canada,CA,Quebec,CA-QC,QC,Saint-Georges,0,CYSG,,,,https://en.wikipedia.org/wiki/St-Georges_Airport,"YSG, SX3, St Georges",250,2022-03-23T13:32:10+00:00
1705,CYDC,medium_airport,Princeton Airport,49.4681015,-120.5110016,2298,NA,Canada,CA,British Columbia,CA-BC,BC,Town of Princeton,0,CYDC,,,http://princetonairport.ca,https://en.wikipedia.org/wiki/Princeton_Airport_(British_Columbia),YDC,250,2011-06-29T18:12:46+00:00
708,CBQ2,small_airport,Fort Langley Airport,49.16749954,-122.5550003,30,NA,Canada,CA,British Columbia,CA-BC,BC,Fort Langley,0,CBQ2,,CBQ2,,https://en.wikipedia.org/wiki/Fort_Langley_Airport,BQ2,50,2008-06-13T14:30:04+00:00
1264,CLA4,small_airport,Holland Landing Airpark,44.08940125,-79.49500275,855,NA,Canada,CA,Ontario,CA-ON,ON,Holland Landing,0,CLA4,,CLA4,,https://en.wikipedia.org/wiki/Holland_Landing_Airpark,LA4,50,2008-06-13T14:30:04+00:00
1797,CYLB,small_airport,Lac La Biche Airport,54.77030182,-112.0319977,1884,NA,Canada,CA,Alberta,CA-AB,AB,Lac La Biche,0,CYLB,YLB,,,https://en.wikipedia.org/wiki/Lac_La_Biche_Airport,YLB,50,2013-04-22T06:12:28+00:00
1819,CYMW,small_airport,Maniwaki Airport,46.2728,-75.990601,656,NA,Canada,CA,Quebec,CA-QC,QC,Maniwaki,0,CYMW,YMW,YMW,,https://en.wikipedia.org/wiki/Maniwaki_Airport,YMW,50,2021-11-07T05:03:25+00:00
1341,CNS8,small_airport,Morrisburg Airport,44.946993,-75.076961,254,NA,Canada,CA,Ontario,CA-ON,ON,Morrisburg,0,CNS8,,,,https://en.wikipedia.org/wiki/Morrisburg_Airport,,50,2022-03-04T21:16:50+00:00
830,CEA3,small_airport,Olds-Didsbury Airport,51.7118988,-114.1070023,3360,NA,Canada,CA,Alberta,CA-AB,AB,Olds-Didsbury,0,CEA3,,CEA3,,https://en.wikipedia.org/wiki/Olds-Didsbury_Airport,EA3,50,2012-11-19T21:46:09+00:00
1856,CYPS,small_airport,Pemberton Regional Airport,50.302502,-122.737999,670,NA,Canada,CA,British Columbia,CA-BC,BC,Pemberton,0,CYPS,,,,https://en.wikipedia.org/wiki/Pemberton_Regional_Airport,AR5,50,2016-10-01T12:17:56+00:00
1900,CYSE,small_airport,Squamish Airport,49.78170013,-123.1620026,171,NA,Canada,CA,British Columbia,CA-BC,BC,Squamish,0,CYSE,YSE,YSE,,https://en.wikipedia.org/wiki/Squamish_Airport,YSE,50,2013-04-25T02:17:22+00:00
1713,CYDQ,medium_airport,Dawson Creek Airport,55.74229813,-120.1829987,2148,NA,Canada,CA,British Columbia,CA-BC,BC,Dawson Creek,1,CYDQ,YDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,,750,2008-06-13T14:30:04+00:00
1769,CYHY,medium_airport,Hay River / Merlyn Carter Airport,60.83969879,-115.7829971,541,NA,Canada,CA,Northwest Territories,CA-NT,NT,Hay River,1,CYHY,YHY,,,https://en.wikipedia.org/wiki/Hay_River_Airport,,750,2011-12-06T19:35:43+00:00
1933,CYVC,medium_airport,La Ronge Airport,55.15140152,-105.262001,1242,NA,Canada,CA,Saskatchewan,CA-SK,SK,La Ronge,1,CYVC,YVC,,,https://en.wikipedia.org/wiki/La_Ronge_(Barber_Field)_Airport,,750,2014-03-18T21:38:22+00:00
1940,CYVQ,medium_airport,Norman Wells Airport,65.28160095,-126.7979965,238,NA,Canada,CA,Northwest Territories,CA-NT,NT,Norman Wells,1,CYVQ,YVQ,,,https://en.wikipedia.org/wiki/Norman_Wells_Airport,,750,2008-06-13T14:30:04+00:00
1790,CYKL,medium_airport,Schefferville Airport,54.80530167,-66.80529785,1709,NA,Canada,CA,Quebec,CA-QC,QC,Schefferville,1,CYKL,YKL,,,https://en.wikipedia.org/wiki/Schefferville_Airport,,750,2008-06-13T14:30:04+00:00
1865,CYQD,medium_airport,The Pas Airport,53.97140121,-101.0910034,887,NA,Canada,CA,Manitoba,CA-MB,MB,The Pas,1,CYQD,YQD,,,https://en.wikipedia.org/wiki/The_Pas_Airport,,750,2008-06-13T14:30:04+00:00
1724,CYET,medium_airport,Edson Airport,53.57889938,-116.4649963,3043,NA,Canada,CA,Alberta,CA-AB,AB,Edson,0,CYET,YET,,,https://en.wikipedia.org/wiki/Edson_Airport,,250,2011-12-06T19:46:09+00:00
1748,CYGQ,medium_airport,Geraldton Greenstone Regional Airport,49.77830124,-86.93939972,1144,NA,Canada,CA,Ontario,CA-ON,ON,Geraldton,0,CYGQ,YGQ,,,https://en.wikipedia.org/wiki/Geraldton_(Greenstone_Regional)_Airport,,250,2008-06-13T14:30:04+00:00
1880,CYQW,medium_airport,North Battleford Airport,52.769409,-108.243742,1799,NA,Canada,CA,Saskatchewan,CA-SK,SK,North Battleford,0,CYQW,YQW,,,https://en.wikipedia.org/wiki/North_Battleford_(Cameron_McIntosh)_Airport,,250,2021-10-14T16:37:12+00:00
1887,CYRI,medium_airport,Rivière-du-Loup Airport,47.76440048,-69.58470154,427,NA,Canada,CA,Quebec,CA-QC,QC,Rivière-du-Loup,0,CYRI,YRI,,http://www.ville.riviere-du-loup.qc.ca/anglais/aeroport.php,https://en.wikipedia.org/wiki/Rivi%C3%A8re-du-Loup_Airport,,250,2009-06-30T09:01:43+00:00
